SaleID,Timestamp,DrugID,Quantity,UnitPrice,Revenue,BatchID,DataSource,DataStatus,NotOperationalEvidence
SALE00031913,2025-06-20T17:21:00,D0049,4,82.09,328.36,B000497,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031914,2025-06-20T17:50:00,D0050,3,22.42,67.26,B000484,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031915,2025-06-21T08:28:00,D0001,4,10.71,42.84,B000520,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031916,2025-06-21T18:21:00,D0003,2,84.38,168.76,B000513,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031917,2025-06-21T11:22:00,D0005,6,52.09,312.54,B000505,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031918,2025-06-21T11:43:00,D0006,2,61.77,123.54,B000493,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031919,2025-06-21T13:15:00,D0007,3,74.09,222.27,B000485,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031920,2025-06-21T19:48:00,D0008,1,62.15,62.15,B000478,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031921,2025-06-21T16:29:00,D0009,4,21.38,85.52,B000512,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031922,2025-06-21T12:43:00,D0010,1,47.12,47.12,B000506,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031923,2025-06-21T13:45:00,D0011,3,50.9,152.7,B000501,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031924,2025-06-21T10:01:00,D0012,1,30.61,30.61,B000012,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031925,2025-06-21T14:20:00,D0016,7,51.61,361.27,B000503,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031926,2025-06-21T15:02:00,D0017,1,51.11,51.11,B000511,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031927,2025-06-21T16:43:00,D0018,8,78.06,624.48,B000517,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031928,2025-06-21T12:15:00,D0021,7,57.92,405.44,B000500,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031929,2025-06-21T16:34:00,D0022,1,35.59,35.59,B000499,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031930,2025-06-21T08:06:00,D0024,3,25.32,75.96,B000504,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031931,2025-06-21T08:06:00,D0025,1,3.32,3.32,B000025,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031932,2025-06-21T09:01:00,D0027,9,21.0,189.0,B000508,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031933,2025-06-21T14:48:00,D0028,1,46.99,46.99,B000028,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031934,2025-06-21T09:14:00,D0029,3,13.88,41.64,B000492,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031935,2025-06-21T09:24:00,D0030,1,29.59,29.59,B000509,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031936,2025-06-21T18:06:00,D0031,1,68.71,68.71,B000482,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031937,2025-06-21T20:58:00,D0032,2,53.65,107.3,B000496,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031938,2025-06-21T11:05:00,D0034,2,34.89,69.78,B000491,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031939,2025-06-21T18:54:00,D0035,7,13.01,91.07,B000502,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031940,2025-06-21T16:34:00,D0037,1,46.49,46.49,B000519,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031941,2025-06-21T20:54:00,D0038,2,3.72,7.44,B000488,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031942,2025-06-21T16:31:00,D0039,1,61.94,61.94,B000515,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031943,2025-06-21T18:35:00,D0041,1,102.43,102.43,B000514,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031944,2025-06-21T18:44:00,D0042,5,21.23,106.15,B000510,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031945,2025-06-21T17:14:00,D0043,5,38.77,193.85,B000516,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031946,2025-06-21T20:46:00,D0046,4,51.02,204.08,B000507,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031947,2025-06-21T13:55:00,D0047,1,33.93,33.93,B000495,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031948,2025-06-21T18:01:00,D0048,4,43.3,173.2,B000494,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031949,2025-06-21T18:53:00,D0049,2,82.09,164.18,B000497,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031950,2025-06-21T08:28:00,D0050,2,22.42,44.84,B000521,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031951,2025-06-22T12:46:00,D0001,7,10.71,74.97,B000520,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031952,2025-06-22T18:27:00,D0003,1,84.38,84.38,B000513,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031953,2025-06-22T19:56:00,D0005,6,52.09,312.54,B000505,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031954,2025-06-22T16:20:00,D0006,2,61.77,123.54,B000493,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031955,2025-06-22T21:39:00,D0007,4,74.09,296.36,B000485,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031956,2025-06-22T13:49:00,D0009,6,21.38,128.28,B000512,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031957,2025-06-22T09:21:00,D0010,1,47.12,47.12,B000506,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031958,2025-06-22T18:54:00,D0011,4,50.9,203.6,B000501,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031959,2025-06-22T16:53:00,D0016,6,51.61,309.66,B000503,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031960,2025-06-22T16:03:00,D0018,8,78.06,624.48,B000517,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031961,2025-06-22T14:14:00,D0021,9,57.92,521.28,B000500,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031962,2025-06-22T20:07:00,D0023,1,55.78,55.78,B000023,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031963,2025-06-22T15:42:00,D0024,2,25.32,50.64,B000504,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031964,2025-06-22T17:39:00,D0027,6,21.0,126.0,B000508,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031965,2025-06-22T10:08:00,D0029,5,13.88,69.4,B000492,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031966,2025-06-22T14:42:00,D0032,2,53.65,107.3,B000496,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031967,2025-06-22T21:59:00,D0033,1,66.98,66.98,B000480,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031968,2025-06-22T12:59:00,D0034,1,34.89,34.89,B000491,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031969,2025-06-22T14:18:00,D0035,3,13.01,39.03,B000502,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031970,2025-06-22T20:47:00,D0038,2,3.72,7.44,B000488,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031971,2025-06-22T16:36:00,D0039,1,61.94,61.94,B000515,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031972,2025-06-22T19:29:00,D0041,1,102.43,102.43,B000514,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031973,2025-06-22T10:53:00,D0042,8,21.23,169.84,B000510,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031974,2025-06-22T21:58:00,D0043,6,38.77,232.62,B000516,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031975,2025-06-22T11:55:00,D0044,1,53.91,53.91,B000468,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031976,2025-06-22T17:01:00,D0046,4,51.02,204.08,B000507,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031977,2025-06-22T11:19:00,D0047,1,33.93,33.93,B000495,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031978,2025-06-22T11:27:00,D0048,7,43.3,303.1,B000494,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031979,2025-06-22T16:35:00,D0049,1,82.09,82.09,B000497,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031980,2025-06-22T19:18:00,D0050,3,22.42,67.26,B000521,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031981,2025-06-23T11:06:00,D0001,4,10.71,42.84,B000520,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031982,2025-06-23T15:05:00,D0003,4,84.38,337.52,B000513,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031983,2025-06-23T15:18:00,D0005,6,52.09,312.54,B000505,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031984,2025-06-23T11:18:00,D0006,1,61.77,61.77,B000493,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031985,2025-06-23T14:12:00,D0007,5,74.09,370.45,B000485,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031986,2025-06-23T20:11:00,D0008,1,62.15,62.15,B000478,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031987,2025-06-23T18:26:00,D0009,4,21.38,85.52,B000512,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031988,2025-06-23T21:01:00,D0010,1,47.12,47.12,B000506,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031989,2025-06-23T20:39:00,D0011,5,50.9,254.5,B000501,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031990,2025-06-23T18:27:00,D0014,1,21.2,21.2,B000518,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031991,2025-06-23T18:43:00,D0016,6,51.61,309.66,B000503,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031992,2025-06-23T17:48:00,D0018,5,78.06,390.3,B000517,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031993,2025-06-23T12:48:00,D0019,1,91.17,91.17,B000486,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031994,2025-06-23T13:49:00,D0021,9,57.92,521.28,B000500,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031995,2025-06-23T10:56:00,D0022,1,35.59,35.59,B000499,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031996,2025-06-23T11:04:00,D0023,1,55.78,55.78,B000023,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031997,2025-06-23T19:18:00,D0024,2,25.32,50.64,B000504,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031998,2025-06-23T10:03:00,D0025,1,3.32,3.32,B000025,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00031999,2025-06-23T09:52:00,D0027,7,21.0,147.0,B000508,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032000,2025-06-23T19:36:00,D0029,6,13.88,83.28,B000492,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032001,2025-06-23T09:11:00,D0030,1,29.59,29.59,B000509,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032002,2025-06-23T20:49:00,D0031,1,68.71,68.71,B000482,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032003,2025-06-23T14:35:00,D0032,2,53.65,107.3,B000496,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032004,2025-06-23T15:34:00,D0033,1,66.98,66.98,B000480,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032005,2025-06-23T12:29:00,D0034,1,34.89,34.89,B000491,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032006,2025-06-23T12:05:00,D0035,4,13.01,52.04,B000502,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032007,2025-06-23T21:53:00,D0037,1,46.49,46.49,B000519,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032008,2025-06-23T11:32:00,D0038,3,3.72,11.16,B000522,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032009,2025-06-23T16:38:00,D0039,1,61.94,61.94,B000515,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032010,2025-06-23T17:02:00,D0041,2,102.43,204.86,B000514,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032011,2025-06-23T14:04:00,D0042,4,21.23,84.92,B000510,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032012,2025-06-23T10:59:00,D0043,8,38.77,310.16,B000516,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032013,2025-06-23T20:28:00,D0046,4,51.02,204.08,B000507,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032014,2025-06-23T19:04:00,D0047,1,33.93,33.93,B000495,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032015,2025-06-23T08:55:00,D0048,8,43.3,346.4,B000494,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032016,2025-06-23T10:16:00,D0049,3,82.09,246.27,B000497,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032017,2025-06-23T08:49:00,D0050,3,22.42,67.26,B000521,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032018,2025-06-24T09:09:00,D0001,5,10.71,53.55,B000520,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032019,2025-06-24T18:56:00,D0003,6,84.38,506.28,B000513,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032020,2025-06-24T11:06:00,D0004,1,88.55,88.55,B000004,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032021,2025-06-24T19:20:00,D0005,7,52.09,364.63,B000505,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032022,2025-06-24T11:57:00,D0006,2,61.77,123.54,B000493,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032023,2025-06-24T18:26:00,D0007,4,74.09,296.36,B000485,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032024,2025-06-24T19:44:00,D0008,1,62.15,62.15,B000478,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032025,2025-06-24T10:07:00,D0009,4,21.38,85.52,B000512,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032026,2025-06-24T17:08:00,D0010,1,47.12,47.12,B000506,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032027,2025-06-24T10:51:00,D0011,5,50.9,254.5,B000501,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032028,2025-06-24T11:32:00,D0012,1,30.61,30.61,B000012,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032029,2025-06-24T21:50:00,D0014,1,21.2,21.2,B000518,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032030,2025-06-24T13:27:00,D0016,7,51.61,361.27,B000503,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032031,2025-06-24T20:55:00,D0017,1,51.11,51.11,B000511,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032032,2025-06-24T09:34:00,D0018,6,78.06,468.36,B000517,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032033,2025-06-24T18:03:00,D0019,1,91.17,91.17,B000486,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032034,2025-06-24T08:23:00,D0021,10,57.92,579.2,B000500,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032035,2025-06-24T09:31:00,D0022,1,35.59,35.59,B000499,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032036,2025-06-24T21:31:00,D0024,1,25.32,25.32,B000504,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032037,2025-06-24T11:16:00,D0025,1,3.32,3.32,B000025,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032038,2025-06-24T21:27:00,D0026,1,84.52,84.52,B000489,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032039,2025-06-24T09:30:00,D0027,8,21.0,168.0,B000508,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032040,2025-06-24T11:28:00,D0028,1,46.99,46.99,B000028,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032041,2025-06-24T18:20:00,D0029,5,13.88,69.4,B000492,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032042,2025-06-24T14:02:00,D0030,1,29.59,29.59,B000509,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032043,2025-06-24T15:27:00,D0031,1,68.71,68.71,B000482,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032044,2025-06-24T21:19:00,D0032,2,53.65,107.3,B000496,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032045,2025-06-24T09:24:00,D0033,1,66.98,66.98,B000480,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032046,2025-06-24T21:50:00,D0034,2,34.89,69.78,B000491,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032047,2025-06-24T16:29:00,D0035,3,13.01,39.03,B000502,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032048,2025-06-24T14:15:00,D0038,3,3.72,11.16,B000522,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032049,2025-06-24T11:22:00,D0039,1,61.94,61.94,B000515,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032050,2025-06-24T11:01:00,D0041,1,102.43,102.43,B000514,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032051,2025-06-24T19:37:00,D0042,10,21.23,212.3,B000510,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032052,2025-06-24T20:45:00,D0043,7,38.77,271.39,B000516,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032053,2025-06-24T18:39:00,D0046,4,51.02,204.08,B000507,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032054,2025-06-24T18:46:00,D0047,1,33.93,33.93,B000495,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032055,2025-06-24T10:13:00,D0048,6,43.3,259.8,B000494,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032056,2025-06-24T12:37:00,D0049,2,82.09,164.18,B000497,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032057,2025-06-24T13:29:00,D0050,3,22.42,67.26,B000521,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032058,2025-06-25T21:28:00,D0001,9,10.71,96.39,B000520,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032059,2025-06-25T15:23:00,D0003,2,84.38,168.76,B000513,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032060,2025-06-25T10:35:00,D0005,7,52.09,364.63,B000505,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032061,2025-06-25T14:44:00,D0006,1,61.77,61.77,B000493,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032062,2025-06-25T20:12:00,D0007,2,74.09,148.18,B000485,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032063,2025-06-25T13:52:00,D0009,9,21.38,192.42,B000512,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032064,2025-06-25T08:31:00,D0010,1,47.12,47.12,B000506,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032065,2025-06-25T21:31:00,D0011,4,50.9,203.6,B000501,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032066,2025-06-25T14:22:00,D0016,7,51.61,361.27,B000503,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032067,2025-06-25T16:01:00,D0017,1,51.11,51.11,B000511,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032068,2025-06-25T15:13:00,D0018,17,78.06,1327.02,B000517,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032069,2025-06-25T15:09:00,D0019,1,91.17,91.17,B000486,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032070,2025-06-25T12:32:00,D0021,8,57.92,463.36,B000500,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032071,2025-06-25T21:46:00,D0022,1,35.59,35.59,B000499,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032072,2025-06-25T19:28:00,D0024,3,25.32,75.96,B000504,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032073,2025-06-25T11:42:00,D0027,12,21.0,252.0,B000508,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032074,2025-06-25T14:08:00,D0028,1,46.99,46.99,B000028,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032075,2025-06-25T20:35:00,D0029,5,13.88,69.4,B000492,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032076,2025-06-25T14:22:00,D0030,1,29.59,29.59,B000509,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032077,2025-06-25T11:20:00,D0032,3,53.65,160.95,B000496,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032078,2025-06-25T14:17:00,D0033,1,66.98,66.98,B000480,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032079,2025-06-25T20:51:00,D0034,2,34.89,69.78,B000491,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032080,2025-06-25T18:58:00,D0035,6,13.01,78.06,B000502,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032081,2025-06-25T21:16:00,D0037,1,46.49,46.49,B000519,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032082,2025-06-25T14:12:00,D0038,5,3.72,18.6,B000522,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032083,2025-06-25T17:58:00,D0039,1,61.94,61.94,B000515,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032084,2025-06-25T20:09:00,D0041,1,102.43,102.43,B000514,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032085,2025-06-25T17:48:00,D0042,3,21.23,63.69,B000510,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032086,2025-06-25T12:16:00,D0043,8,38.77,310.16,B000516,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032087,2025-06-25T15:18:00,D0046,4,51.02,204.08,B000507,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032088,2025-06-25T18:21:00,D0047,1,33.93,33.93,B000495,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032089,2025-06-25T21:39:00,D0048,6,43.3,259.8,B000494,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032090,2025-06-25T08:54:00,D0049,3,82.09,246.27,B000523,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032091,2025-06-25T09:53:00,D0050,3,22.42,67.26,B000521,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032092,2025-06-26T17:50:00,D0001,9,10.71,96.39,B000520,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032093,2025-06-26T16:35:00,D0003,2,84.38,168.76,B000513,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032094,2025-06-26T16:03:00,D0004,1,88.55,88.55,B000004,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032095,2025-06-26T21:32:00,D0005,7,52.09,364.63,B000505,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032096,2025-06-26T11:17:00,D0006,1,61.77,61.77,B000493,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032097,2025-06-26T18:55:00,D0007,3,74.09,222.27,B000524,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032098,2025-06-26T15:40:00,D0009,8,21.38,171.04,B000512,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032099,2025-06-26T21:50:00,D0011,5,50.9,254.5,B000501,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032100,2025-06-26T11:45:00,D0014,1,21.2,21.2,B000518,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032101,2025-06-26T18:41:00,D0015,1,75.33,75.33,B000015,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032102,2025-06-26T10:45:00,D0016,8,51.61,412.88,B000503,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032103,2025-06-26T15:25:00,D0017,1,51.11,51.11,B000511,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032104,2025-06-26T21:01:00,D0018,5,78.06,390.3,B000517,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032105,2025-06-26T19:59:00,D0020,1,104.74,104.74,B000020,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032106,2025-06-26T12:17:00,D0021,7,57.92,405.44,B000500,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032107,2025-06-26T14:03:00,D0022,1,35.59,35.59,B000499,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032108,2025-06-26T10:26:00,D0024,2,25.32,50.64,B000504,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032109,2025-06-26T17:28:00,D0027,9,21.0,189.0,B000508,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032110,2025-06-26T09:08:00,D0029,5,13.88,69.4,B000492,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032111,2025-06-26T08:46:00,D0030,2,29.59,59.18,B000509,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032112,2025-06-26T13:36:00,D0032,2,53.65,107.3,B000496,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032113,2025-06-26T13:00:00,D0033,1,66.98,66.98,B000480,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032114,2025-06-26T18:15:00,D0034,1,34.89,34.89,B000491,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032115,2025-06-26T15:12:00,D0035,4,13.01,52.04,B000502,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032116,2025-06-26T14:50:00,D0037,1,46.49,46.49,B000519,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032117,2025-06-26T11:20:00,D0038,2,3.72,7.44,B000522,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032118,2025-06-26T08:17:00,D0039,1,61.94,61.94,B000515,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032119,2025-06-26T16:59:00,D0041,1,102.43,102.43,B000514,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00032120,2025-06-26T19:33:00,D0042,9,21.23,191.07,B000510,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
