ReturnID,Timestamp,SaleID,DrugID,Quantity,Reason,DataSource,DataStatus,NotOperationalEvidence
RET0000612,2026-03-01T11:02:00,SALE00040523,D0027,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000613,2026-03-01T13:16:00,SALE00040540,D0048,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000614,2026-03-07T17:48:00,SALE00040738,D0016,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000615,2026-03-08T15:28:00,SALE00040793,D0046,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000616,2026-03-09T10:02:00,SALE00040807,D0011,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000617,2026-03-10T14:06:00,SALE00040866,D0038,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000618,2026-03-12T18:53:00,SALE00040918,D0003,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000619,2026-03-13T18:05:00,SALE00040992,D0046,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000620,2026-03-14T19:08:00,SALE00040998,D0003,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000621,2026-03-14T15:44:00,SALE00041025,D0039,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000622,2026-03-17T11:31:00,SALE00041123,D0029,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000623,2026-03-21T14:17:00,SALE00041264,D0010,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000624,2026-03-22T18:09:00,SALE00041295,D0001,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000625,2026-03-22T09:45:00,SALE00041300,D0008,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000626,2026-03-27T19:17:00,SALE00041514,D0043,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000627,2026-03-29T10:23:00,SALE00041569,D0024,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000628,2026-03-31T19:00:00,SALE00041657,D0039,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000629,2026-04-02T18:19:00,SALE00041712,D0014,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000630,2026-04-04T19:15:00,SALE00041785,D0008,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000631,2026-04-05T08:54:00,SALE00041834,D0026,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000632,2026-04-09T16:20:00,SALE00041992,D0032,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000633,2026-04-09T20:10:00,SALE00041996,D0038,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000634,2026-04-11T09:14:00,SALE00042042,D0001,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000635,2026-04-21T18:24:00,SALE00042425,D0016,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000636,2026-04-25T18:53:00,SALE00042591,D0033,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000637,2026-04-25T12:45:00,SALE00042602,D0048,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000638,2026-04-26T19:48:00,SALE00042618,D0018,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000639,2026-04-27T08:26:00,SALE00042653,D0015,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000640,2026-04-27T21:13:00,SALE00042667,D0034,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000641,2026-05-01T08:49:00,SALE00042817,D0034,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000642,2026-05-07T10:33:00,SALE00043032,D0021,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000643,2026-05-07T16:50:00,SALE00043047,D0037,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000644,2026-05-08T15:55:00,SALE00043059,D0003,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000645,2026-05-08T09:01:00,SALE00043088,D0042,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000646,2026-05-10T09:42:00,SALE00043135,D0003,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000647,2026-05-11T19:52:00,SALE00043171,D0003,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000648,2026-05-16T09:45:00,SALE00043357,D0001,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000649,2026-05-20T14:12:00,SALE00043517,D0029,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000650,2026-05-22T12:30:00,SALE00043583,D0021,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000651,2026-05-29T19:05:00,SALE00043835,D0027,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000652,2026-05-29T18:53:00,SALE00043839,D0031,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000653,2026-06-01T14:46:00,SALE00043953,D0040,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000654,2026-06-01T09:30:00,SALE00043959,D0047,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000655,2026-06-04T08:33:00,SALE00044057,D0026,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000656,2026-06-04T21:06:00,SALE00044067,D0041,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000657,2026-06-05T12:13:00,SALE00044082,D0010,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000658,2026-06-08T10:46:00,SALE00044185,D0007,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000659,2026-06-11T18:26:00,SALE00044308,D0030,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000660,2026-06-12T14:17:00,SALE00044345,D0033,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000661,2026-06-13T09:31:00,SALE00044369,D0016,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000662,2026-06-14T13:49:00,SALE00044408,D0024,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000663,2026-06-15T15:54:00,SALE00044431,D0005,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000664,2026-06-16T16:25:00,SALE00044481,D0024,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000665,2026-06-16T09:49:00,SALE00044499,D0048,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000666,2026-06-18T17:19:00,SALE00044559,D0032,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000667,2026-06-22T11:20:00,SALE00044687,D0021,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000668,2026-06-23T15:22:00,SALE00044732,D0037,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000669,2026-06-23T10:49:00,SALE00044740,D0047,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000670,2026-06-25T15:19:00,SALE00044803,D0033,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000671,2026-06-28T11:42:00,SALE00044892,D0007,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000672,2026-07-01T10:17:00,SALE00044995,D0007,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000673,2026-07-01T17:17:00,SALE00045022,D0047,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000674,2026-07-03T16:10:00,SALE00045088,D0042,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000675,2026-07-09T14:14:00,SALE00045284,D0034,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000676,2026-07-09T11:47:00,SALE00045288,D0039,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000677,2026-07-10T19:37:00,SALE00045305,D0010,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000678,2026-07-10T20:51:00,SALE00045322,D0037,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000679,2026-07-12T16:28:00,SALE00045381,D0021,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000680,2026-07-16T20:47:00,SALE00045531,D0037,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000681,2026-07-17T12:16:00,SALE00045561,D0027,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000682,2026-07-20T18:19:00,SALE00045674,D0043,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000683,2026-07-21T21:35:00,SALE00045682,D0005,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000684,2026-07-24T10:15:00,SALE00045803,D0027,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000685,2026-07-24T10:24:00,SALE00045819,D0046,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000686,2026-07-25T13:14:00,SALE00045858,D0050,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000687,2026-07-27T16:35:00,SALE00045899,D0010,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000688,2026-07-27T14:34:00,SALE00045914,D0038,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000689,2026-08-01T19:33:00,SALE00046076,D0018,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000690,2026-08-05T17:03:00,SALE00046215,D0030,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000691,2026-08-07T10:52:00,SALE00046271,D0008,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000692,2026-08-07T10:46:00,SALE00046300,D0049,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000693,2026-08-08T12:15:00,SALE00046309,D0016,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000694,2026-08-10T19:23:00,SALE00046387,D0031,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000695,2026-08-14T21:43:00,SALE00046505,D0005,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000696,2026-08-22T13:27:00,SALE00046793,D0030,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000697,2026-08-23T13:11:00,SALE00046818,D0021,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000698,2026-08-28T13:16:00,SALE00046974,D0006,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000699,2026-08-31T09:05:00,SALE00047098,D0048,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000700,2026-08-31T11:16:00,SALE00047100,D0050,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000701,2026-09-02T19:40:00,SALE00047136,D0003,1,CustomerReturn,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000702,2026-09-09T18:40:00,SALE00047377,D0042,1,WrongItem,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
RET0000703,2026-09-09T19:47:00,SALE00047380,D0047,1,DamagedPackage,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
